a,z,V,c,s
0.8046875,1.2,-48.4117349303582,1.16911213526364,0.0389347397363571
0.88671875,0.8,-49.5389001067782,1.0988770595158,-0.290009872015803
0.88671875,0.825,-49.4622608817698,1.10422406943753,-0.270356881937525
0.88671875,0.85,-49.3834475055146,1.10958426889029,-0.250717081390292
0.88671875,0.875,-49.3052736556109,1.11475705901207,-0.230889871512068
0.88671875,0.9,-49.2278267953378,1.11974801537237,-0.210880827872371
0.88671875,0.925,-49.1510806303113,1.12457151824747,-0.19070433074747
0.88671875,0.95,-49.075007784035,1.12924117918908,-0.170373991689082
0.88671875,0.975,-48.9995883039257,1.13376825764569,-0.149901070145695
0.88671875,1,-48.9248255195878,1.13815716519185,-0.129289977691848
0.88671875,1.025,-48.8510173817554,1.14233180502093,-0.108464617520927
0.88671875,1.05,-48.7777879424494,1.14640771291289,-0.0875405254128907
0.88671875,1.075,-48.7050875812646,1.15040140281193,-0.0665342153119335
0.88671875,1.1,-48.6328916234808,1.15432122200919,-0.0454540345091867
0.88671875,1.125,-48.5611826143451,1.15817286871524,-0.024305681215242
0.88671875,1.15,-48.4899524666561,1.16195866855169,-0.00309148105169443
0.88671875,1.175,-48.4193258612966,1.16876875946267,0.0150984280373314
0.88671875,1.2,-48.3517189378495,1.17221459474187,0.0366525927581334
0.96875,0.8,-49.4715232342253,1.10340320368337,-0.293715703683371
0.96875,0.825,-49.3955127742171,1.10858803320407,-0.273900533204074
0.96875,0.85,-49.3173218541968,1.11379351113468,-0.254106011134683
0.96875,0.875,-49.239741481831,1.11882555536389,-0.234138055363892
0.96875,0.9,-49.1628606693986,1.1236891304808,-0.214001630480801
0.96875,0.925,-49.0866555367374,1.12839755318456,-0.193710053184558
0.96875,0.95,-49.0111009013947,1.1329633159001,-0.173275815900097
0.96875,0.975,-48.9361786392049,1.13739662789094,-0.152709127890937
0.96875,1,-48.8618931031289,1.14170120856137,-0.13201370856137
0.96875,1.025,-48.7885349234282,1.14580472982319,-0.111117229823192
0.96875,1.05,-48.7157406093326,1.14981535736303,-0.0901278573630311
0.96875,1.075,-48.6434625582513,1.15374841532996,-0.0690609153299608
0.96875,1.1,-48.5716772273799,1.15761162673141,-0.0479241267314094
0.96875,1.125,-48.5003679985535,1.16141032093021,-0.0267228209302073
0.96875,1.15,-48.4295272287594,1.16514635346641,-0.00545885346641395
0.96875,1.175,-48.3592745990793,1.1718734478675,0.0128140521324995
0.96875,1.2,-48.2920202094063,1.17528030579194,0.0344071942080619
1.05078125,0.8,-49.4046796756481,1.10779623165742,-0.297288419157421
1.05078125,0.825,-49.3292727566642,1.11283158959048,-0.27732377709048
1.05078125,0.85,-49.2516804712293,1.1178944590969,-0.257386646596897
1.05078125,0.875,-49.174672038557,1.12279667865236,-0.237288866152358
1.05078125,0.9,-49.0983378365325,1.12754258005948,-0.217034767559476
1.05078125,0.925,-49.0226561756357,1.1321444594347,-0.196636646934697
1.05078125,0.95,-48.9476038574585,1.13661376436221,-0.176105951862212
1.05078125,0.975,-48.8731644015512,1.14095974358479,-0.155451931084792
1.05078125,1,-48.7993430546629,1.14518549742279,-0.13467768492279
1.05078125,1.025,-48.7264235183107,1.14922214924653,-0.113714336746534
1.05078125,1.05,-48.6540538797731,1.15317121142066,-0.0926633989206571
1.05078125,1.075,-48.582188397398,1.15704694131207,-0.0715391288120653
1.05078125,1.1,-48.510804570056,1.16085649172359,-0.0503486792235928
1.05078125,1.125,-48.4398865497786,1.16460478968607,-0.029096977186069
1.05078125,1.15,-48.369427090913,1.16829342006226,-0.00778560756226399
1.05078125,1.175,-48.2995411074984,1.17494145892885,0.0105663535711515
1.05078125,1.2,-48.2326325222501,1.1783110200312,0.0321967924688018
1.1328125,0.8,-49.3383485751829,1.11206728173771,-0.300739156737705
1.1328125,0.825,-49.2635220394524,1.1169646213409,-0.2806364963409
1.1328125,0.85,-49.1865064802583,1.12189576005991,-0.26056763505991
1.1328125,0.875,-49.1100501342121,1.12667793393607,-0.240349808936067
1.1328125,0.9,-49.0342445765456,1.13131483969684,-0.219986714696844
1.1328125,0.925,-48.9590701055275,1.13581780531589,-0.199489680315893
1.1328125,0.95,-48.8845053181485,1.14019730958039,-0.178869184580391
1.1328125,0.975,-48.8105352132856,1.14446172627212,-0.158133601272123
1.1328125,1,-48.7371658178159,1.1486136040508,-0.137285479050796
1.1328125,1.025,-48.664674264133,1.15258723796561,-0.116259112965608
1.1328125,1.05,-48.5927194275186,1.15647811636488,-0.0951499913648779
1.1328125,1.075,-48.5212572871763,1.16029953726094,-0.073971412260937
1.1328125,1.1,-48.45026630278,1.16405813849246,-0.0527300134924591
1.1328125,1.125,-48.37973133649,1.1677584788023,-0.0314303538023051
1.1328125,1.15,-48.3096455018045,1.17140193516728,-0.0100738101672799
1.1328125,1.175,-48.240119161217,1.17797444464602,0.00835368035397477
1.1328125,1.2,-48.1735499423789,1.18130827366173,0.0300198513382717
1.21484375,0.8,-49.2725108394215,1.11622622429562,-0.304077786795616
1.21484375,0.825,-49.1982433694212,1.12099587873461,-0.283847441234612
1.21484375,0.85,-49.1217843313421,1.12580507112727,-0.26365663362727
1.21484375,0.875,-49.0458617187321,1.13047597534223,-0.243327537842234
1.21484375,0.9,-48.9705681505344,1.13501166493994,-0.222863227439936
1.21484375,0.925,-48.8958857291687,1.13942255765371,-0.202274120153706
1.21484375,0.95,-48.821794677734,1.14371823876011,-0.181569801260115
1.21484375,0.975,-48.7482813281238,1.14790628745099,-0.160757849950986
1.21484375,1,-48.6753523876169,1.1519887622638,-0.1398403247638
1.21484375,1.025,-48.6032787505653,1.15590288183316,-0.118754444333157
1.21484375,1.05,-48.5317293680821,1.15973866486024,-0.0975902273602371
1.21484375,1.075,-48.4606618147386,1.16350854415114,-0.0763601066511446
1.21484375,1.1,-48.3900554385554,1.16721869352966,-0.055070256029663
1.21484375,1.125,-48.3198957580328,1.1708733407965,-0.0337249032964984
1.21484375,1.15,-48.2501762125059,1.17447368514638,-0.0123252476463831
1.21484375,1.175,-48.1810028139189,1.18097392517383,0.00617451232617361
1.21484375,1.2,-48.1147667946331,1.18427350365623,0.0278749338437676
1.296875,0.8,-49.2071489282614,1.12028183374159,-0.307313083741589
1.296875,0.825,-49.1334208494907,1.12493313670942,-0.286964386709417
1.296875,0.85,-49.0574996478036,1.12962919897628,-0.266660448976284
1.296875,0.875,-48.9820937548686,1.13419672718631,-0.246227977186308
1.296875,0.9,-48.9072966936252,1.13863819364886,-0.225669443648859
1.296875,0.925,-48.8330922046834,1.14296316627222,-0.204994416272218
1.296875,0.95,-48.759461985423,1.14718040966595,-0.184211659665955
1.296875,0.975,-48.6863935704999,1.15129678306138,-0.163328033061376
1.296875,1,-48.6138942600566,1.15531391060161,-0.142345160601615
1.296875,1.025,-48.5422290160031,1.15917171340917,-0.121202963409166
1.296875,1.05,-48.4710762214021,1.16295523045682,-0.0999864804568196
1.296875,1.075,-48.4003949334339,1.16667611208192,-0.0787073620819188
1.296875,1.1,-48.3301653234195,1.1703401135129,-0.0573713635128987
1.296875,1.125,-48.2603735179312,1.17395116481084,-0.0359824148108447
1.296875,1.15,-48.1910132526145,1.17751030911874,-0.0145415591187437
1.296875,1.175,-48.1221863769728,1.18394131971378,0.00402743028621555
1.296875,1.2,-48.0562776454202,1.18720820626279,0.0257605437372077
1.37890625,0.8,-49.1422466758751,1.12424193384271,-0.310452871342707
1.37890625,0.825,-49.069039784315,1.128783326903,-0.289994264403004
1.37890625,0.85,-48.9936390951906,1.13337421670331,-0.26958515420331
1.37890625,0.875,-48.9187341079327,1.13784548484961,-0.249056422349606
1.37890625,0.9,-48.8444191228527,1.14219903105411,-0.22840996855411
1.37890625,0.925,-48.7706793689542,1.14644363419774,-0.207654571697743
1.37890625,0.95,-48.6974978817696,1.15058730754201,-0.186798245042009
1.37890625,0.975,-48.6248632826974,1.15463625906257,-0.165847196562567
1.37890625,1,-48.5527833878629,1.15859172866857,-0.144802666168566
1.37890625,1.025,-48.481517509483,1.16239614204634,-0.123607079546342
1.37890625,1.05,-48.4107528787809,1.16612999272463,-0.102340930224634
1.37890625,1.075,-48.3404499339223,1.16980422147557,-0.0810151589755659
1.37890625,1.1,-48.2705896109785,1.17342420504373,-0.0596351425437263
1.37890625,1.125,-48.2011586011379,1.17699360473881,-0.0382045422388086
1.37890625,1.15,-48.1321509100703,1.18051332603657,-0.0167242635365668
1.37890625,1.175,-48.0636644020083,1.1868780998649,0.00191096263509971
1.37890625,1.2,-47.9980773016686,1.19011511879197,0.0236739437080302
1.4609375,0.8,-49.0777891368101,1.12811352107871,-0.313504146078708
1.4609375,0.825,-49.0050865476435,1.13255264914335,-0.292943274143347
1.4609375,0.85,-48.9301902686157,1.13704556201378,-0.272436187013776
1.4609375,0.875,-48.8557714508589,1.14142699925574,-0.251817624255741
1.4609375,0.9,-48.7819250576268,1.14569832086498,-0.231088945864976
1.4609375,0.925,-48.7086376712273,1.14986757636541,-0.210258201365411
1.4609375,0.95,-48.6358935432924,1.15394209282719,-0.189332717827185
1.4609375,0.975,-48.5636822785492,1.15792748980535,-0.168318114805352
1.4609375,1,-48.4920121415408,1.1618246679231,-0.147215292923103
1.4609375,1.025,-48.4211370569725,1.1655783795214,-0.125969004521403
1.4609375,1.05,-48.3507525734877,1.1692649587833,-0.104655583783303
1.4609375,1.075,-48.2808204183886,1.17289470133683,-0.0832853263368298
1.4609375,1.1,-48.2113222396475,1.17647264083898,-0.0618632658389835
1.4609375,1.125,-48.1422452538473,1.18000219550806,-0.0403928205080588
1.4609375,1.15,-48.0735837138032,1.18348415503034,-0.0188747800303382
1.4609375,1.175,-48.0054316792322,1.189609375,0
1.4609375,1.2,-47.9401609248824,1.19300834742579,0.0216010275742127
1.54296875,0.8,-49.013762453163,1.13190286977752,-0.316473182277522
1.54296875,0.825,-48.941548467852,1.13624666599255,-0.295816978492551
1.54296875,0.85,-48.8671415954565,1.14064812012303,-0.27521843262303
1.54296875,0.875,-48.7931951820682,1.14494554798243,-0.25451586048243
1.54296875,0.9,-48.7198047507251,1.14913980504894,-0.233710117548938
1.54296875,0.925,-48.6469581152809,1.15323826900384,-0.212808581503837
1.54296875,0.95,-48.5746406340058,1.15724764139642,-0.191817953896417
1.54296875,0.975,-48.5028428026983,1.16117301054191,-0.170743323041909
1.54296875,1,-48.4315732748978,1.16501497791414,-0.149585290414141
1.54296875,1.025,-48.3610808314061,1.16872046199616,-0.128290774496156
1.54296875,1.05,-48.2910688545208,1.17236198184865,-0.106932294348653
1.54296875,1.075,-48.2215002774441,1.1759492450899,-0.085519557589897
1.54296875,1.1,-48.1523574123231,1.17948697465233,-0.0640572871523302
1.54296875,1.125,-48.0836279682045,1.18297839422022,-0.0425487067202237
1.54296875,1.15,-48.0153064856924,1.18642481392961,-0.0209951264296124
1.54296875,1.175,-47.9474848146005,1.1904296875,0
1.54296875,1.2,-47.8825251197018,1.1958761860242,0.0195535014758008
1.625,0.8,-48.9501537395066,1.13561562205492,-0.319365622054917
1.625,0.825,-48.8784137287548,1.13987038324222,-0.298620383242221
1.625,0.85,-48.8044822509613,1.14418629405966,-0.27793629405966
1.625,0.875,-48.7309953540848,1.14840499541182,-0.257154995411821
1.625,0.9,-48.6580490281414,1.15252687435179,-0.236276874351788
1.625,0.925,-48.5856322088165,1.15655869140884,-0.21530869140884
1.625,0.95,-48.5137312628061,1.16050657869591,-0.194256578695914
1.625,0.975,-48.4423374945932,1.16437514512584,-0.173125145125836
1.625,1,-48.3714598944141,1.16816472876432,-0.151914728764325
1.625,1.025,-48.301342325948,1.1718242689292,-0.130574268929199
1.625,1.05,-48.2316955631025,1.17542277727756,-0.10917277727756
1.625,1.075,-48.1624836693532,1.17896942421862,-0.0877194242186201
1.625,1.1,-48.0936895778173,1.18246865068286,-0.066218650682857
1.625,1.125,-48.0253014617404,1.1859235202733,-0.0446735202732973
1.625,1.15,-47.9573142110916,1.18933607787042,-0.0230860778704161
1.625,1.175,-47.8898193528348,1.19270153375694,-0.0014515337569434
1.625,1.2,-47.8251654166745,1.19869902649632,0.0175509735036776
1.70703125,0.8,-48.8869509828373,1.13925686501331,-0.322186552513311
1.70703125,0.825,-48.815671283325,1.14342831870194,-0.301358006201937
1.70703125,0.85,-48.7422020847481,1.14766406453239,-0.280593752032391
1.70703125,0.875,-48.6691626112304,1.15180884384118,-0.259738531341182
1.70703125,0.9,-48.5966492364199,1.15586261120563,-0.238792298705629
1.70703125,0.925,-48.5246519189754,1.1598315614676,-0.2177612489676
1.70703125,0.95,-48.4531579458433,1.16372130885714,-0.196650996357143
1.70703125,0.975,-48.3821593565374,1.16753602973808,-0.175465717238083
1.70703125,1,-48.3116654319225,1.17127583053453,-0.154205518034528
1.70703125,1.025,-48.2419153300497,1.17489153944309,-0.132821226943094
1.70703125,1.05,-48.172626811552,1.17844893651683,-0.11137862401683
1.70703125,1.075,-48.1037650012894,1.18195670017643,-0.0898863876764311
1.70703125,1.1,-48.0353134139892,1.18541901328815,-0.068348700788154
1.70703125,1.125,-47.9672606590443,1.18883877010596,-0.0467684576059559
1.70703125,1.15,-47.8996019658477,1.19221801384984,-0.0251477013498365
1.70703125,1.175,-47.8324286092127,1.19555273901436,-0.00348242651436159
1.70703125,1.2,-47.7680755505896,1.20149542071343,0.0155748917865741
1.7890625,0.8,-48.824142955281,1.14283119721173,-0.324940572211727
1.7890625,0.825,-48.7533107783683,1.14692456118917,-0.304033936189174
1.7890625,0.85,-48.6802915565388,1.15108504110719,-0.283194416107187
1.7890625,0.875,-48.6076881350208,1.15516027710328,-0.262269652103278
1.7890625,0.9,-48.5355971963534,1.15914982634202,-0.241259201342022
1.7890625,0.925,-48.4640096330762,1.16305936601526,-0.220168741015264
1.7890625,0.95,-48.3929135731605,1.16689403964971,-0.199003414649707
1.7890625,0.975,-48.322301725226,1.17065763331625,-0.177767008316252
1.7890625,1,-48.2521836201527,1.17435004998436,-0.156459424984362
1.7890625,1.025,-48.182793907935,1.17792388655597,-0.135033261555967
1.7890625,1.05,-48.113856964234,1.18144193928758,-0.113551314287581
1.7890625,1.075,-48.0453389123895,1.18491243499001,-0.092021809990009
1.7890625,1.1,-47.9772238127795,1.18833931966763,-0.0704486946676286
1.7890625,1.125,-47.909500684272,1.19172532177244,-0.0488346967724353
1.7890625,1.15,-47.8421650751972,1.19507236575832,-0.0271817407583193
1.7890625,1.175,-47.7753079968655,1.19837637173015,-0.00548574673014968
1.7890625,1.2,-47.7112511203717,1.20426742112704,0.013623203872956
1.87109375,0.8,-48.7617191376799,1.14634278606551,-0.327631848565509
1.87109375,0.825,-48.6913224885247,1.15036282128527,-0.306651883785268
1.87109375,0.85,-48.6187416797601,1.15445250612081,-0.285741568620811
1.87109375,0.875,-48.5465635961261,1.15846219794336,-0.264751260443359
1.87109375,0.9,-48.4748851621146,1.162391090171,-0.243680152670996
1.87109375,0.925,-48.4036981238245,1.16624438689836,-0.222533449398361
1.87109375,0.95,-48.3329913790042,1.17002680397352,-0.201315866473524
1.87109375,0.975,-48.2627582462975,1.17374177522222,-0.180030837722218
1.87109375,1,-48.1930084707664,1.1773890251416,-0.158678087641598
1.87109375,1.025,-48.123972379207,1.18092280960551,-0.137211872105507
1.87109375,1.05,-48.0553806203291,1.18440316426676,-0.115692226766756
1.87109375,1.075,-47.9872002583799,1.18783790049538,-0.0941269629953849
1.87109375,1.1,-47.9194158664807,1.19123074661676,-0.0725198091167605
1.87109375,1.125,-47.8520168482354,1.19458427556987,-0.0508733380698732
1.87109375,1.15,-47.7849990508467,1.19790028926319,-0.0291893517631938
1.87109375,1.175,-47.7184532150477,1.20117467217426,-0.00746373467425965
1.87109375,1.2,-47.6546879876919,1.20701589709728,0.0116950404027227
1.953125,0.8,-48.6996696524877,1.14979541754981,-0.330264167549806
1.953125,0.825,-48.629697258248,1.1537464751387,-0.309215225138697
1.953125,0.85,-48.5575439718693,1.15776945249379,-0.288238202493792
1.953125,0.875,-48.4857811119498,1.16171726017446,-0.267186010174458
1.953125,0.9,-48.4145057850478,1.16558875979177,-0.24605750979177
1.953125,0.925,-48.3437105183711,1.16938872345001,-0.224857473450006
1.953125,0.95,-48.273384915307,1.17312147845119,-0.203590228451193
1.953125,0.975,-48.2035228515045,1.17679014059408,-0.182258890594079
1.953125,1,-48.1341342545654,1.18039427802479,-0.160863028024788
1.953125,1.025,-48.0654453013134,1.18388970514205,-0.139358455142055
1.953125,1.05,-47.9971925982057,1.18733389848718,-0.117802648487179
1.953125,1.075,-47.92934409759,1.19073428647965,-0.0962030364796471
1.953125,1.1,-47.8618848551661,1.19409439714123,-0.074563147141232
1.953125,1.125,-47.7948046364971,1.19741665950545,-0.0528854095054538
1.953125,1.15,-47.7280995691395,1.20070276168616,-0.0311715116861602
1.953125,1.175,-47.6618601177288,1.20394856407301,-0.00941731407301427
1.953125,1.2,-47.5983821596772,1.20974164552393,0.00978960447606836
2.03515625,0.8,-48.6379852046594,1.15319253934889,-0.332840976848885
2.03515625,0.825,-48.568426450631,1.15707860238644,-0.311727039886436
2.03515625,0.85,-48.4966904104534,1.16103861640091,-0.290687053900906
2.03515625,0.875,-48.4253332090355,1.1649278964428,-0.269576333942795
2.03515625,0.9,-48.3544520814758,1.16874500232994,-0.248393439829945
2.03515625,0.925,-48.2840402706967,1.17249431195261,-0.227142749452606
2.03515625,0.95,-48.2140880279237,1.17617979958177,-0.205828237081775
2.03515625,0.975,-48.1445897381667,1.17980429373742,-0.184452731237417
2.03515625,1,-48.0755554836055,1.18336722579265,-0.163015663292654
2.03515625,1.025,-48.0072074536491,1.18682587651364,-0.141474314013645
2.03515625,1.05,-47.9392879212094,1.19023534564067,-0.119883783140668
2.03515625,1.075,-47.8717656781962,1.1936027078973,-0.0982511453973027
2.03515625,1.1,-47.8046262351898,1.19693130671708,-0.0765797442170795
2.03515625,1.125,-47.7378596987621,1.20022343835644,-0.0548718758564402
2.03515625,1.15,-47.6714624598083,1.20348068623046,-0.0331291237304552
2.03515625,1.175,-47.6055247022764,1.20669889226485,-0.0113473297648505
2.03515625,1.2,-47.5423297785365,1.21244541697021,0.00790614552978908
2.1171875,0.8,-48.5766570294273,1.15653729841073,-0.335365423410726
2.1171875,0.825,-48.507501902126,1.1603620190728,-0.314190144072799
2.1171875,0.85,-48.436173394302,1.16426250558906,-0.293090630589063
2.1171875,0.875,-48.3652127896415,1.16809634228853,-0.271924467288531
2.1171875,0.9,-48.2947174039798,1.17186181518615,-0.250689940186146
2.1171875,0.925,-48.2246811368833,1.17556294255877,-0.229391067558765
2.1171875,0.95,-48.1550948352657,1.17920337782946,-0.208031502829461
2.1171875,0.975,-48.0859533506238,1.1827856898559,-0.186613814855896
2.1171875,1,-48.0172668949857,1.18630919055621,-0.165137315556212
2.1171875,1.025,-47.9492538231034,1.18973254233173,-0.143560667331729
